1962-01	9.1
1962-02	16.2
1962-03	42.5
1962-04	89.8
1962-05	77.3
1962-06	68.6
1962-07	49.7
1962-08	42.5
1962-09	32.4
1962-10	85.4
1962-11	126
1962-12	26
1963-01	14.3
1963-02	13.4
1963-03	36.7
1963-04	82.6
1963-05	98.3
1963-06	52
1963-07	44.6
1963-08	26.9
1963-09	12.3
1963-10	33.8
1963-11	124.2
1963-12	0.5
1964-01	7.4
1964-02	0.7
1964-03	9.5
1964-04	110.4
1964-05	98.3
1964-06	82.8
1964-07	47.1
1964-08	28
1964-09	16
1964-10	47.9
1964-11	33.5
1964-12	25.5
1965-01	16
1965-02	15
1965-03	8.5
1965-04	123
1965-05	84.8
1965-06	22.8
1965-07	33.9
1965-08	27
1965-09	12.6
1965-10	117
1965-11	116.2
1965-12	1.9
1966-01	14.8
1966-02	0.2
1966-03	59.3
1966-04	66
1966-05	18
1966-06	80.4
1966-07	60
1966-08	45.9
1966-09	32.1
1966-10	71.3
1966-11	150.8
1966-12	43.6
1967-01	9.6
1967-02	8.5
1967-03	52.5
1967-04	87.7
1967-05	105.6
1967-06	117.1
1967-07	43.8
1967-08	41.1
1967-09	45.9
1967-10	86.2
1967-11	78.6
1967-12	29
1968-01	8
1968-02	16.5
1968-03	27.2
1968-04	177.1
1968-05	28.7
1968-06	79.8
1968-07	38.1
1968-08	44.8
1968-09	61.1
1968-10	53.5
1968-11	36.1
1968-12	27.5
1969-01	80.8
1969-02	12.3
1969-03	0.5
1969-04	107.7
1969-05	49.7
1969-06	68.3
1969-07	25.8
1969-08	20.8
1969-09	31.1
1969-10	99.7
1969-11	31.1
1969-12	20.2
1970-01	25.1
1970-02	7.4
1970-03	2.4
1970-04	31.9
1970-05	73.4
1970-06	26.7
1970-07	60.1
1970-08	40.1
1970-09	42.5
1970-10	112.4
1970-11	55.5
1970-12	9.4
1971-01	44.1
1971-02	26.3
1971-03	81.2
1971-04	40
1971-05	166.9
1971-06	49.3
1971-07	50.5
1971-08	54.9
1971-09	49.2
1971-10	86
1971-11	36.6
1971-12	41.3
1972-01	63.5
1972-02	36.9
1972-03	47.5
1972-04	136.6
1972-05	58.7
1972-06	57.9
1972-07	37.8
1972-08	45.3
1972-09	28.1
1972-10	53.3
1972-11	47.4
1972-12	10.2
1973-01	0.4
1973-02	14.7
1973-03	72.3
1973-04	30.4
1973-05	98.8
1973-06	69.8
1973-07	63.9
1973-08	62.4
1973-09	141.3
1973-10	113.2
1973-11	87.9
1973-12	46.4
1974-01	19.3
1974-02	27.8
1974-03	82.9
1974-04	55.9
1974-05	63.1
1974-06	52
1974-07	29.6
1974-08	25.3
1974-09	68.8
1974-10	91.9
1974-11	125.9
1974-12	10
1975-01	0.5
1975-02	18.3
1975-03	32
1975-04	63.5
1975-05	61.4
1975-06	54
1975-07	70.1
1975-08	69.8
1975-09	44.9
1975-10	129.1
1975-11	50.9
1975-12	111.3
1976-01	2.4
1976-02	23.9
1976-03	88.5
1976-04	132.4
1976-05	84.9
1976-06	53
1976-07	29.2
1976-08	26.2
1976-09	61.2
1976-10	99.3
1976-11	72
1976-12	50
1977-01	0.2
1977-02	0.5
1977-03	28.1
1977-04	63.4
1977-05	66
1977-06	53
1977-07	23.9
1977-08	48.1
1977-09	43.1
1977-10	50.5
1977-11	106.8
1977-12	23.8
1978-01	1.3
1978-02	43.5
1978-03	69.9
1978-04	131.2
1978-05	106
1978-06	52.9
1978-07	60.9
1978-08	21.6
1978-09	39.3
1978-10	55.3
1978-11	26.2
1978-12	28.6
1979-01	15.2
1979-02	13
1979-03	44.7
1979-04	144.7
1979-05	90.2
1979-06	89
1979-07	21.2
1979-08	70.2
1979-09	35.2
1979-10	161
1979-11	155.7
1979-12	29.3
1980-01	4.8
1980-02	13
1980-03	20.5
1980-04	32
1980-05	64.2
1980-06	100.9
1980-07	41.7
1980-08	39.6
1980-09	74.9
1980-10	90.9
1980-11	32.1
1980-12	16.2
1981-01	15.8
1981-02	20.1
1981-03	5.7
1981-04	149.3
1981-05	187.5
1981-06	80.9
1981-07	30.8
1981-08	50
1981-09	48.6
1981-10	88.6
1981-11	79.4
1981-12	18.2
1982-01	6.5
1982-02	45.9
1982-03	83.3
1982-04	120.2
1982-05	84.1
1982-06	37.7
1982-07	36.3
1982-08	38.3
1982-09	33.2
1982-10	79.3
1982-11	35.1
1982-12	17.7
1983-01	6.5
1983-02	21
1983-03	36.4
1983-04	85.6
1983-05	75.5
1983-06	32.1
1983-07	34.2
1983-08	38.8
1983-09	14.7
1983-10	42.6
1983-11	11.2
1983-12	59.9
1984-01	50.2
1984-02	46.2
1984-03	70.3
1984-04	53.6
1984-05	100.4
1984-06	67
1984-07	69.9
1984-08	75.3
1984-09	93.4
1984-10	53.9
1984-11	86.2
1984-12	6.3
1985-01	7.9
1985-02	2.9
1985-03	37.7
1985-04	44.8
1985-05	77
1985-06	41
1985-07	47.1
1985-08	48.3
1985-09	61.6
1985-10	113.4
1985-11	110.9
1985-12	69.5
1986-01	13.6
1986-02	81.6
1986-03	76.5
1986-04	85.7
1986-05	40.4
1986-06	90.7
1986-07	26.8
1986-08	19.2
1986-09	68.7
1986-10	168.7
1986-11	73.7
1986-12	7.6
1987-01	1.8
1987-02	10
1987-03	38.7
1987-04	97.4
1987-05	93
1987-06	40.2
1987-07	66.7
1987-08	55.6
1987-09	24.6
1987-10	100.9
1987-11	37.9
1987-12	22.1
1988-01	6.9
1988-02	40.4
1988-03	26.3
1988-04	73.2
1988-05	39
1988-06	74.5
1988-07	63
1988-08	35
1988-09	96.2
1988-10	96.2
1988-11	93.7
1988-12	50.2
1989-01	2.5
1989-02	33.4
1989-03	142.7
1989-04	20.3
1989-05	74.2
1989-06	49.8
1989-07	44.3
1989-08	27.2
1989-09	65.5
1989-10	59.9
1989-11	52.7
1989-12	25.2
1990-01	20.8
1990-02	20.4
1990-03	40.1
1990-04	136.2
1990-05	102.9
1990-06	20.1
1990-07	33.1
1990-08	20.6
1990-09	21.8
1990-10	101.8
1990-11	43.9
1990-12	56.1
1991-01	0.5
1991-02	11.8
1991-03	89.8
1991-04	62.9
1991-05	75.7
1991-06	37.5
1991-07	31.3
1991-08	32.3
1991-09	43.7
1991-10	35.9
1991-11	85.6
1991-12	16.8
1992-01	16.4
1992-02	7.4
1992-03	38.2
1992-04	44.9
1992-05	70.4
1992-06	24.3
1992-07	24.4
1992-08	33.1
1992-09	53.3
1992-10	16.8
1992-11	107
1992-12	17.5
1993-01	17.5
1993-02	28.2
1993-03	39.6
1993-04	69.2
1993-05	112.4
1993-06	48.9
1993-07	82
1993-08	19.5
1993-09	35.5
1993-10	37.1
1993-11	121.6
1993-12	10.8
1994-01	23.9
1994-02	81.3
1994-03	46.3
1994-04	68.6
1994-05	76.6
1994-06	79
1994-07	32.4
1994-08	40
1994-09	57.2
1994-10	183
1994-11	56.5
1994-12	2.8
1995-01	1.5
1995-02	15.2
1995-03	59.2
1995-04	65.9
1995-05	54.8
1995-06	64.2
1995-07	42.2
1995-08	78.6
1995-09	37
1995-10	104.2
1995-11	41.9
1995-12	48.4
1996-01	32.2
1996-02	32.9
1996-03	53.5
1996-04	57.9
1996-05	86.8
1996-06	77.2
1996-07	59.9
1996-08	49.7
1996-09	19.9
1996-10	75.8
1996-11	52.6
1996-12	45.6
1997-01	76.8
1997-02	12.9
1997-03	27
1997-04	47.5
1997-05	36.3
1997-06	26.5
1997-07	28.1
1997-08	20.6
1997-09	31.1
1997-10	44.6
1997-11	64.9
1997-12	2.5
1998-01	0.8
1998-02	20.8
1998-03	56.3
1998-04	49.5
1998-05	160
1998-06	86.7
1998-07	94.3
1998-08	45.1
1998-09	31.5
1998-10	46.8
1998-11	49.1
1998-12	0.1
1999-01	27.6
1999-02	82.4
1999-03	57.3
1999-04	84.3
1999-05	34.3
1999-06	67
1999-07	38.9
1999-08	22.6
1999-09	107.7
1999-10	95.8
1999-11	51.9
1999-12	46.5
2000-01	5.4
2000-02	26.4
2000-03	61.9
2000-04	47.1
2000-05	75.3
2000-06	75.4
2000-07	59.3
2000-08	50.9
2000-09	80.2
2000-10	65.5
2000-11	62.9
2000-12	32.9
2001-01	2.3
2001-02	26.2
2001-03	37.7
2001-04	8.2
2001-05	87.9
2001-06	55.6
2001-07	34.4
2001-08	22.4
2001-09	60.5
2001-10	32
2001-11	81.3
2001-12	39.9
2002-01	13.5
2002-02	15.1
2002-03	69.4
2002-04	87.2
2002-05	131
2002-06	58.3
2002-07	40.2
2002-08	46.7
2002-09	67.2
2002-10	82
2002-11	48.3
2002-12	21.1
2003-01	1
2003-02	18.9
2003-03	102.1
2003-04	67
2003-05	42.9
2003-06	35.9
2003-07	41.3
2003-08	21.5
2003-09	71.1
2003-10	136.8
2003-11	83.1
2003-12	46.6
2004-01	13.3
2004-02	24.3
2004-03	40.9
2004-04	138.9
2004-05	140.8
2004-06	35.5
2004-07	51.6
2004-08	29.1
2004-09	53.3
2004-10	106.1
2004-11	76
2004-12	30.1
2005-01	22.8
2005-02	19.4
2005-03	10.9
2005-04	70.2
2005-05	87.7
2005-06	34.3
2005-07	34.8
2005-08	43.8
2005-09	28.4
2005-10	97.5
2005-11	120
2005-12	25.6
2006-01	93.7
2006-02	8.2
2006-03	106.3
2006-04	148.5
2006-05	33.2
2006-06	102.4
2006-07	40.2
2006-08	17.2
2006-09	51.3
2006-10	113
2006-11	89.3
2006-12	61.8
2007-01	5.2
2007-02	5.1
2007-03	36.6
2007-04	108
2007-05	59.2
2007-06	38.2
2007-07	42.4
2007-08	65
2007-09	29.1
2007-10	142.8
2007-11	82.1
2007-12	46.2
2008-01	16.3
2008-02	8.4
2008-03	37.6
2008-04	72.6
2008-05	113.6
2008-06	36.6
2008-07	50.9
2008-08	96.2
2008-09	36
2008-10	65.8
2008-11	154.5
2008-12	37.3
2009-01	40.4
2009-02	29.6
2009-03	55.5
2009-04	100.7
2009-05	66.1
2009-06	66.9
2009-07	25.4
2009-08	32.6
2009-09	35.8
2009-10	81.3
2009-11	40.8
2009-12	8.3
2010-1	0.7
2010-2	24.6
2010-3	21.8
2010-4	174
2010-5	137.2
2010-6	65.1
2010-7	166
2010-8	31.2
2010-9	41.2
2010-10	112.4
2010-11	122.3
2010-12	110
