1950-01	0.92
1950-02	0.40
1950-03	-0.36
1950-04	0.73
1950-05	-0.59
1950-06	-0.06
1950-07	-1.26
1950-08	-0.05
1950-09	0.25
1950-10	0.85
1950-11	-1.26
1950-12	-1.02
1951-01	0.08
1951-02	0.70
1951-03	-1.02
1951-04	-0.22
1951-05	-0.59
1951-06	-1.64
1951-07	1.37
1951-08	-0.22
1951-09	-1.36
1951-10	1.87
1951-11	-0.39
1951-12	1.32
1952-01	0.93
1952-02	-0.83
1952-03	-1.49
1952-04	1.01
1952-05	-1.12
1952-06	-0.40
1952-07	-0.09
1952-08	-0.28
1952-09	-0.54
1952-10	-0.73
1952-11	-1.13
1952-12	-0.43
1953-01	0.33
1953-02	-0.49
1953-03	-0.04
1953-04	-1.67
1953-05	-0.66
1953-06	1.09
1953-07	0.40
1953-08	-0.71
1953-09	-0.35
1953-10	1.32
1953-11	1.04
1953-12	-0.47
1954-01	0.37
1954-02	0.74
1954-03	-0.83
1954-04	1.34
1954-05	-0.09
1954-06	-0.25
1954-07	-0.60
1954-08	-1.90
1954-09	-0.44
1954-10	0.60
1954-11	0.40
1954-12	0.69
1955-01	-1.84
1955-02	-1.12
1955-03	-0.53
1955-04	-0.42
1955-05	-0.34
1955-06	-1.10
1955-07	1.76
1955-08	1.07
1955-09	0.32
1955-10	-1.47
1955-11	-1.29
1955-12	0.17
1956-01	-0.22
1956-02	-1.12
1956-03	-0.05
1956-04	-1.06
1956-05	2.21
1956-06	0.10
1956-07	-0.75
1956-08	-1.37
1956-09	0.24
1956-10	0.88
1956-11	0.51
1956-12	0.10
1957-01	1.05
1957-02	0.11
1957-03	-1.26
1957-04	0.49
1957-05	-0.79
1957-06	-0.72
1957-07	-1.19
1957-08	-0.55
1957-09	-1.66
1957-10	1.32
1957-11	0.73
1957-12	0.12
1958-01	-0.54
1958-02	-1.06
1958-03	-1.96
1958-04	0.37
1958-05	-0.24
1958-06	-1.38
1958-07	-1.73
1958-08	-1.56
1958-09	-0.07
1958-10	0.16
1958-11	1.64
1958-12	-0.70
1959-01	-0.87
1959-02	0.68
1959-03	-0.15
1959-04	0.36
1959-05	0.39
1959-06	0.40
1959-07	0.74
1959-08	0.06
1959-09	0.88
1959-10	0.89
1959-11	0.41
1959-12	0.44
1960-01	-1.29
1960-02	-1.89
1960-03	-0.50
1960-04	1.36
1960-05	0.45
1960-06	-0.21
1960-07	0.35
1960-08	-1.40
1960-09	0.39
1960-10	-1.73
1960-11	-0.51
1960-12	0.06
1961-01	0.41
1961-02	0.45
1961-03	0.55
1961-04	-1.55
1961-05	-0.36
1961-06	0.86
1961-07	-0.39
1961-08	0.90
1961-09	1.24
1961-10	0.51
1961-11	-0.62
1961-12	-1.48
1962-01	0.61
1962-02	0.55
1962-03	-2.47
1962-04	0.99
1962-05	-0.10
1962-06	0.16
1962-07	-2.47
1962-08	0.14
1962-09	-0.37
1962-10	0.41
1962-11	-0.23
1962-12	-1.32
1963-01	-2.12
1963-02	-0.96
1963-03	-0.43
1963-04	-1.35
1963-05	2.16
1963-06	-0.43
1963-07	-0.77
1963-08	-0.64
1963-09	1.79
1963-10	0.94
1963-11	-1.27
1963-12	-1.92
1964-01	-0.95
1964-02	-1.43
1964-03	-1.20
1964-04	0.36
1964-05	0.52
1964-06	1.29
1964-07	1.90
1964-08	-1.77
1964-09	0.20
1964-10	0.74
1964-11	-0.01
1964-12	-0.15
1965-01	-0.12
1965-02	-1.55
1965-03	-1.51
1965-04	0.72
1965-05	-0.62
1965-06	0.29
1965-07	0.32
1965-08	0.45
1965-09	0.37
1965-10	0.38
1965-11	-1.66
1965-12	1.37
1966-01	-1.74
1966-02	-1.39
1966-03	0.56
1966-04	-0.75
1966-05	0.22
1966-06	1.05
1966-07	0.32
1966-08	-1.76
1966-09	-0.45
1966-10	-0.68
1966-11	-0.04
1966-12	0.72
1967-01	-0.89
1967-02	0.19
1967-03	1.51
1967-04	0.18
1967-05	-0.99
1967-06	1.40
1967-07	0.41
1967-08	1.44
1967-09	0.93
1967-10	0.07
1967-11	0.60
1967-12	-0.45
1968-01	0.13
1968-02	-1.29
1968-03	0.40
1968-04	-1.08
1968-05	-1.76
1968-06	0.33
1968-07	-0.80
1968-08	-0.66
1968-09	-1.92
1968-10	-2.30
1968-11	-0.93
1968-12	-1.40
1969-01	-0.83
1969-02	-1.55
1969-03	-1.56
1969-04	1.53
1969-05	0.55
1969-06	0.55
1969-07	0.57
1969-08	-1.45
1969-09	2.07
1969-10	0.66
1969-11	-0.96
1969-12	-0.28
1970-01	-1.50
1970-02	0.64
1970-03	-0.96
1970-04	-1.30
1970-05	1.14
1970-06	1.55
1970-07	0.10
1970-08	0.10
1970-09	-0.09
1970-10	-0.92
1970-11	-0.60
1970-12	-1.20
1971-01	-1.13
1971-02	0.24
1971-03	-0.84
1971-04	-0.24
1971-05	0.50
1971-06	-1.57
1971-07	0.24
1971-08	1.55
1971-09	0.39
1971-10	0.58
1971-11	-0.20
1971-12	0.60
1972-01	0.27
1972-02	0.32
1972-03	0.72
1972-04	-0.22
1972-05	0.95
1972-06	0.88
1972-07	0.18
1972-08	1.32
1972-09	-0.12
1972-10	1.09
1972-11	0.54
1972-12	0.19
1973-01	0.04
1973-02	0.85
1973-03	0.30
1973-04	-0.54
1973-05	-0.44
1973-06	0.39
1973-07	0.57
1973-08	-0.06
1973-09	-0.30
1973-10	-1.24
1973-11	-0.93
1973-12	0.32
1974-01	1.34
1974-02	-0.14
1974-03	-0.03
1974-04	0.51
1974-05	-0.24
1974-06	-0.14
1974-07	-0.76
1974-08	-0.64
1974-09	0.82
1974-10	0.49
1974-11	-0.54
1974-12	1.50
1975-01	0.58
1975-02	-0.62
1975-03	-0.61
1975-04	-1.60
1975-05	-0.52
1975-06	-0.84
1975-07	1.55
1975-08	-0.26
1975-09	1.56
1975-10	-0.54
1975-11	0.41
1975-12	0.00
1976-01	-0.25
1976-02	0.93
1976-03	0.75
1976-04	0.26
1976-05	0.96
1976-06	0.80
1976-07	-0.32
1976-08	1.92
1976-09	-1.29
1976-10	-0.08
1976-11	0.17
1976-12	-1.60
1977-01	-1.04
1977-02	-0.49
1977-03	-0.81
1977-04	0.65
1977-05	-0.86
1977-06	-0.57
1977-07	-0.45
1977-08	-0.28
1977-09	0.37
1977-10	0.52
1977-11	-0.07
1977-12	-1.00
1978-01	0.66
1978-02	-2.20
1978-03	0.70
1978-04	-1.17
1978-05	1.08
1978-06	1.38
1978-07	-1.14
1978-08	0.64
1978-09	0.46
1978-10	1.93
1978-11	3.04
1978-12	-1.57
1979-01	-1.38
1979-02	-0.67
1979-03	0.78
1979-04	-1.71
1979-05	-1.03
1979-06	1.60
1979-07	0.83
1979-08	0.96
1979-09	1.01
1979-10	-0.30
1979-11	0.53
1979-12	1.00
1980-01	-0.75
1980-02	0.05
1980-03	-0.31
1980-04	1.29
1980-05	-1.50
1980-06	-0.37
1980-07	-0.42
1980-08	-2.24
1980-09	0.66
1980-10	-1.77
1980-11	-0.37
1980-12	0.78
1981-01	0.37
1981-02	0.92
1981-03	-1.19
1981-04	0.36
1981-05	0.20
1981-06	-0.45
1981-07	0.05
1981-08	0.39
1981-09	-1.45
1981-10	-1.35
1981-11	-0.38
1981-12	-0.02
1982-01	-0.89
1982-02	1.15
1982-03	1.15
1982-04	0.10
1982-05	-0.53
1982-06	-1.63
1982-07	1.15
1982-08	0.26
1982-09	1.76
1982-10	-0.74
1982-11	1.60
1982-12	1.78
1983-01	1.59
1983-02	-0.53
1983-03	0.95
1983-04	-0.85
1983-05	-0.07
1983-06	0.99
1983-07	1.19
1983-08	1.61
1983-09	-1.12
1983-10	0.65
1983-11	-0.98
1983-12	0.29
1984-01	1.66
1984-02	0.72
1984-03	-0.37
1984-04	-0.28
1984-05	0.54
1984-06	-0.42
1984-07	-0.07
1984-08	1.15
1984-09	0.17
1984-10	-0.07
1984-11	-0.06
1984-12	0.00
1985-01	-1.61
1985-02	-0.49
1985-03	0.20
1985-04	0.32
1985-05	-0.49
1985-06	-0.80
1985-07	1.22
1985-08	-0.48
1985-09	-0.52
1985-10	0.90
1985-11	-0.67
1985-12	0.22
1986-01	1.11
1986-02	-1.00
1986-03	1.71
1986-04	-0.59
1986-05	0.85
1986-06	1.22
1986-07	0.12
1986-08	-1.09
1986-09	-1.12
1986-10	1.55
1986-11	2.29
1986-12	0.99
1987-01	-1.15
1987-02	-0.73
1987-03	0.14
1987-04	2.00
1987-05	0.98
1987-06	-1.82
1987-07	0.52
1987-08	-0.83
1987-09	-1.22
1987-10	0.14
1987-11	0.18
1987-12	0.32
1988-01	1.02
1988-02	0.76
1988-03	-0.17
1988-04	-1.17
1988-05	0.63
1988-06	0.88
1988-07	-0.35
1988-08	0.04
1988-09	-0.99
1988-10	-1.08
1988-11	-0.34
1988-12	0.61
1989-01	1.17
1989-02	2.00
1989-03	1.85
1989-04	0.28
1989-05	1.38
1989-06	-0.27
1989-07	0.97
1989-08	0.01
1989-09	2.05
1989-10	-0.03
1989-11	0.16
1989-12	-1.15
1990-01	1.04
1990-02	1.41
1990-03	1.46
1990-04	2.00
1990-05	-1.53
1990-06	-0.02
1990-07	0.53
1990-08	0.97
1990-09	1.06
1990-10	0.23
1990-11	-0.24
1990-12	0.22
1991-01	0.86
1991-02	1.04
1991-03	-0.20
1991-04	0.29
1991-05	0.08
1991-06	-0.82
1991-07	-0.49
1991-08	1.23
1991-09	0.48
1991-10	-0.19
1991-11	0.48
1991-12	0.46
1992-01	-0.13
1992-02	1.07
1992-03	0.87
1992-04	1.86
1992-05	2.63
1992-06	0.20
1992-07	0.16
1992-08	0.85
1992-09	-0.44
1992-10	-1.76
1992-11	1.19
1992-12	0.47
1993-01	1.60
1993-02	0.50
1993-03	0.67
1993-04	0.97
1993-05	-0.78
1993-06	-0.59
1993-07	-3.18
1993-08	0.12
1993-09	-0.57
1993-10	-0.71
1993-11	2.56
1993-12	1.56
1994-01	1.04
1994-02	0.46
1994-03	1.26
1994-04	1.14
1994-05	-0.57
1994-06	1.52
1994-07	1.31
1994-08	0.38
1994-09	-1.32
1994-10	-0.97
1994-11	0.64
1994-12	2.02
1995-01	0.93
1995-02	1.14
1995-03	1.25
1995-04	-0.85
1995-05	-1.49
1995-06	0.13
1995-07	-0.22
1995-08	0.69
1995-09	0.31
1995-10	0.19
1995-11	-1.38
1995-12	-1.67
1996-01	-0.12
1996-02	-0.07
1996-03	-0.24
1996-04	-0.17
1996-05	-1.06
1996-06	0.56
1996-07	0.67
1996-08	1.02
1996-09	-0.86
1996-10	-0.33
1996-11	-0.56
1996-12	-1.41
1997-01	-0.49
1997-02	1.70
1997-03	1.46
1997-04	-1.02
1997-05	-0.28
1997-06	-1.47
1997-07	0.34
1997-08	0.83
1997-09	0.61
1997-10	-1.70
1997-11	-0.90
1997-12	-0.96
1998-01	0.39
1998-02	-0.11
1998-03	0.87
1998-04	-0.68
1998-05	-1.32
1998-06	-2.72
1998-07	-0.48
1998-08	-0.02
1998-09	-2.00
1998-10	-0.29
1998-11	-0.28
1998-12	0.87
1999-01	0.77
1999-02	0.29
1999-03	0.23
1999-04	-0.95
1999-05	0.92
1999-06	1.12
1999-07	-0.90
1999-08	0.39
1999-09	0.36
1999-10	0.20
1999-11	0.65
1999-12	1.61
2000-01	0.60
2000-02	1.70
2000-03	0.77
2000-04	-0.03
2000-05	1.58
2000-06	-0.03
2000-07	-1.03
2000-08	-0.29
2000-09	-0.21
2000-10	0.92
2000-11	-0.92
2000-12	-0.58
2001-01	0.25
2001-02	0.45
2001-03	-1.26
2001-04	0.00
2001-05	-0.02
2001-06	-0.20
2001-07	-0.25
2001-08	-0.07
2001-09	-0.65
2001-10	-0.24
2001-11	0.63
2001-12	-0.83
2002-01	0.44
2002-02	1.10
2002-03	0.69
2002-04	1.18
2002-05	-0.22
2002-06	0.38
2002-07	0.62
2002-08	0.38
2002-09	-0.70
2002-10	-2.28
2002-11	-0.18
2002-12	-0.94
2003-01	0.16
2003-02	0.62
2003-03	0.32
2003-04	-0.18
2003-05	0.01
2003-06	-0.07
2003-07	0.13
2003-08	-0.07
2003-09	0.01
2003-10	-1.26
2003-11	0.86
2003-12	0.64
2004-01	-0.29
2004-02	-0.14
2004-03	1.02
2004-04	1.15
2004-05	0.19
2004-06	-0.89
2004-07	1.13
2004-08	-0.48
2004-09	0.38
2004-10	-1.10
2004-11	0.73
2004-12	1.21
2005-01	1.52
2005-02	-0.06
2005-03	-1.83
2005-04	-0.30
2005-05	-1.25
2005-06	-0.05
2005-07	-0.51
2005-08	0.37
2005-09	0.63
2005-10	-0.98
2005-11	-0.31
2005-12	-0.44
2006-01	1.27
2006-02	-0.51
2006-03	-1.28
2006-04	1.24
2006-05	-1.14
2006-06	0.84
2006-07	0.90
2006-08	-1.73
2006-09	-1.62
2006-10	-2.24
2006-11	0.44
2006-12	1.34
2007-01	0.22
2007-02	-0.47
2007-03	1.44
2007-04	0.17
2007-05	0.66
2007-06	-1.31
2007-07	-0.58
2007-08	-0.14
2007-09	0.72
2007-10	0.45
2007-11	0.58
2007-12	0.34
2008-01	0.89
2008-02	0.73
2008-03	0.08
2008-04	-1.07
2008-05	-1.73
2008-06	-1.39
2008-07	-1.27
2008-08	-1.16
2008-09	1.02
2008-10	-0.04
2008-11	-0.32
2008-12	-0.28
2009-01	-0.01
2009-02	0.06
2009-03	0.57
2009-04	-0.20
2009-05	1.68
2009-06	-1.21
2009-07	-2.15
2009-08	-0.19
2009-09	1.51
2009-10	-1.03
2009-11	-0.02
2009-12	-1.93
2010-01	-1.11
2010-02	-1.98
2010-03	-0.88
2010-04	-0.72
2010-05	-1.49
2010-06	-0.82
2010-07	-0.42
2010-08	-1.22
2010-09	-0.79
2010-10	-0.93
2010-11	-1.62
2010-12	-1.85
2011-01	-0.88
2011-02	0.70
2011-03	0.61
2011-04	2.48
2011-05	-0.06
2011-06	-1.28
2011-07	-1.51
2011-08	-1.35
2011-09	0.54
2011-10	0.39
2011-11	1.36
2011-12	2.52
