1985-01	86.4
1985-02	232.9
1985-03	316.4
1985-04	306.2
1985-05	333.1
1985-06	159.3
1985-07	261.8
1985-08	305.7
1985-09	319.7
1985-10	147.5
1985-11	156.4
1985-12	301.9
1986-01	456.9
1986-02	332.2
1986-03	349.1
1986-04	301
1986-05	268.1
1986-06	241.7
1986-07	187.2
1986-08	312.3
1986-09	230.7
1986-10	289.6
1986-11	475.5
1986-12	327.5
1987-01	489.9
1987-02	293.9
1987-03	343.9
1987-04	441.1
1987-05	256.6
1987-06	151
1987-07	181.9
1987-08	78.6
1987-09	107.6
1987-10	479.4
1987-11	359.7
1987-12	316.8
1988-01	553.8
1988-02	340.1
1988-03	161.1
1988-04	328.9
1988-05	439
1988-06	169.7
1988-07	67.7
1988-08	70.2
1988-09	162.4
1988-10	263.5
1988-11	385.5
1988-12	305.3
1989-01	405.8
1989-02	339.3
1989-03	397.1
1989-04	354.9
1989-05	233.1
1989-06	330.2
1989-07	137.5
1989-08	266.4
1989-09	210.4
1989-10	381.9
1989-11	322.1
1989-12	187.5
1990-01	328.4
1990-02	327.7
1990-03	412.6
1990-04	376
1990-05	353
1990-06	187
1990-07	179.2
1990-08	257.1
1990-09	179.3
1990-10	225.2
1990-11	376.3
1990-12	451
1991-01	282.9
1991-02	449.2
1991-03	365.6
1991-04	525.2
1991-05	289.7
1991-06	245.7
1991-07	89.3
1991-08	109.5
1991-09	285
1991-10	164.4
1991-11	290.2
1991-12	275.8
1992-01	450.1
1992-02	282.1
1992-03	448.9
1992-04	219.9
1992-05	220
1992-06	265.2
1992-07	93.2
1992-08	171.6
1992-09	233.9
1992-10	89.4
1992-11	370.5
1992-12	442.4
1993-01	351.6
1993-02	304.4
1993-03	324.2
1993-04	457.4
1993-05	324.1
1993-06	264.6
1993-07	133
1993-08	244.5
1993-09	350.9
1993-10	310.7
1993-11	421.7
1993-12	370.3
1994-01	406.2
1994-02	517.3
1994-03	360.8
1994-04	291.1
1994-05	316.5
1994-06	324
1994-07	126.9
1994-08	181.4
1994-09	360.7
1994-10	150.8
1994-11	354.8
1994-12	272.4
1995-01	350.1
1995-02	345.4
1995-03	519.1
1995-04	301.6
1995-05	159
1995-06	169.2
1995-07	105.7
1995-08	124.9
1995-09	199.3
1995-10	242.7
1995-11	366.5
1995-12	287.6
1996-01	311.2
1996-02	361.4
1996-03	384.6
1996-04	227.7
1996-05	302.9
1996-06	221
1996-07	98.6
1996-08	237.7
1996-09	216.9
1996-10	251
1996-11	152.1
1996-12	214
1997-01	226.3
1997-02	427
1997-03	398.6
1997-04	303.2
1997-05	372.9
1997-06	107.1
1997-07	95.2
1997-08	93.2
1997-09	315.6
1997-10	99.9
1997-11	193.4
1997-12	429.9
1998-01	370.4
1998-02	195.1
1998-03	327.9
1998-04	446
1998-05	351.1
1998-06	127.4
1998-07	168.7
1998-08	121.5
1998-09	146.5
1998-10	312.3
1998-11	231.5
1998-12	101
1999-01	384.3
1999-02	252.9
1999-03	216.6
1999-04	284.8
1999-05	518.6
1999-06	184.6
1999-07	234.1
1999-08	182.3
1999-09	169.8
1999-10	213.3
1999-11	292
1999-12	260.7
2000-01	155.2
2000-02	376.9
2000-03	221.6
2000-04	373.9
2000-05	542.4
2000-06	198.6
2000-07	161.5
2000-08	149.3
2000-09	387.6
2000-10	227.1
2000-11	375.4
2000-12	297
2001-01	558.5
2001-02	409.2
2001-03	326.5
2001-04	362.8
2001-05	409.4
2001-06	214.1
2001-07	270.3
2001-08	38.9
2001-09	141.4
2001-10	139.4
2001-11	124.1
2001-12	265.8
2002-01	414.7
2002-02	398.9
2002-03	269.2
2002-04	442.3
2002-05	229.9
2002-06	190.4
2002-07	331.3
2002-08	154
2002-09	114.5
2002-10	316.3
2002-11	408.1
2002-12	347.1
2003-01	298.8
2003-02	531.3
2003-03	299.5
2003-04	312.2
2003-05	245.7
2003-06	220
2003-07	67.8
2003-08	212.4
2003-09	112.9
2003-10	177.6
2003-11	362.1
2003-12	99999
2004-01	274.9
2004-02	216.5
2004-03	488.2
2004-04	391.6
2004-05	183.3
2004-06	291.4
2004-07	121.5
2004-08	155.7
2004-09	297.9
2004-10	168.4
2004-11	405
2004-12	310.7
2005-01	312.2
2005-02	208.8
2005-03	319.7
2005-04	466
2005-05	210.3
2005-06	57.7
2005-07	52.5
2005-08	99.8
2005-09	76.9
2005-10	574.9
2005-11	260.4
2005-12	296.1
2006-01	605.9
2006-02	350.1
2006-03	536.8
2006-04	308.8
2006-05	255.9
2006-06	108.5
2006-07	187.1
2006-08	150.6
2006-09	269.5
2006-10	166.3
2006-11	176.6
2006-12	476.6
2007-01	400.8
2007-02	291.7
2007-03	405.1
2007-04	383.2
2007-05	244.4
2007-06	173.5
2007-07	87.6
2007-08	50.4
2007-09	295
2007-10	429.2
2007-11	546.1
2007-12	347.9
2008-01	344.2
2008-02	372.5
2008-03	254.9
2008-04	282.3
2008-05	506.5
2008-06	213.1
2008-07	176.2
2008-08	149
2008-09	274.9
2008-10	283.7
2008-11	237
2008-12	283.5
2009-01	594
2009-02	324.2
2009-03	522.9
2009-04	375.2
2009-05	235.1
2009-06	197
2009-07	188.8
2009-08	99999
2009-09	99999
2009-10	99999
2009-11	99999
2009-12	99999
